# Volume Fraction = 0.002
# Energy [keV]  = 15
# Sample Info: C18K1 4mM pH 10.6
# Date of Experiment: 20220425
,q,I,error
0,0.00224,2.776033625621999,0.19732813657452072
1,0.0024778,2.041628113939048,0.1350945087106307
2,0.0027156,1.5992652559917406,0.0958969269209044
3,0.0029534,1.3333101452265932,0.0791078796079166
4,0.0031912,1.1669335561040377,0.07781884060354882
5,0.0034289000000000004,1.0617119577470908,0.0623761593586323
6,0.0036667,1.0171801038388606,0.06715385885759508
7,0.0039045,0.9551377334616455,0.04750086471262182
8,0.0041423,0.8966051620612842,0.04807076358440706
9,0.0043801000000000005,0.8452983010764529,0.05154318549184149
10,0.0046178999999999994,0.7847043814961315,0.04702936181783439
11,0.004855699999999999,0.7243074671028041,0.039255494888294516
12,0.0050934,0.6607719195359444,0.03816440467742649
13,0.0053311999999999995,0.5941653541846993,0.039007044054930766
14,0.005569,0.54030900368765,0.03268969125265701
15,0.005806800000000001,0.4809574227290186,0.03194720988799215
16,0.006044600000000001,0.42221631608810645,0.027508906437260647
17,0.0062824,0.3772519103347284,0.022621904018821283
18,0.0065201999999999994,0.3370715117661315,0.018038166465190936
19,0.006757899999999999,0.3006859169955576,0.018612081376264744
20,0.0069957,0.2742516701756261,0.020402139678253647
21,0.0072334999999999995,0.2547421932970839,0.01297732109010558
22,0.007471300000000001,0.2323576857553692,0.013365971309882707
23,0.007709100000000001,0.22077086987160888,0.011469966776189791
24,0.0079469,0.20999004537388605,0.014423540278583755
25,0.0081846,0.20183962368855646,0.014367998785669609
26,0.008422399999999998,0.19492189536881865,0.011192640074142493
27,0.0086602,0.1862005566097708,0.011592174036025506
28,0.008898,0.1794500673774917,0.008121886724973833
29,0.0091358,0.1704605631555974,0.00660816255803146
30,0.009373600000000001,0.1647299267651115,0.009646009931050475
31,0.009611399999999999,0.15659268232479287,0.008922524547945709
32,0.0098491,0.14978677930200418,0.009763537025897303
33,0.010087,0.1395839897399377,0.007144769099313493
34,0.010325,0.1319989938213734,0.008111587774798038
35,0.010562,0.12184580773745403,0.006273838787899237
36,0.0108,0.1139868265852995,0.007356967593232549
37,0.011038,0.10546619439317065,0.008153987096122759
