# Volume Fraction = 0.002
# Energy [keV]  = 15.2
# Sample Info: L-C16K2 pH 7.35
# Date of Experiment: 20210408
,q,I,error
0,0.0022716,0.2800656828216603,0.08834320927269208
1,0.0025126,0.18046852111802955,0.06100449995079054
2,0.0027537,0.161416526971781,0.04438542567380052
3,0.0029948,0.13424144736466517,0.03107237163870434
4,0.0032359000000000003,0.08355391308861056,0.02489973102213144
5,0.0034768999999999998,0.06661657564744934,0.01909307883569679
6,0.003718,0.06357743854616095,0.022584466643335587
7,0.0039591,0.05270876988807209,0.021765426155640127
8,0.004200199999999999,0.04256815961224337,0.006909948680119833
9,0.0044412,0.03389898557919983,0.004599413998671577
10,0.0046823,0.031066152017405462,0.004002788601659961
11,0.0049234,0.028196524125605662,0.003063497642250387
12,0.0051643999999999995,0.02588491253043326,0.0028271382613441827
13,0.0054055,0.02101874246164169,0.001161504907133626
14,0.0056466,0.02012093203305891,0.005132025207388994
15,0.005887699999999999,0.019566633073588916,0.005098489210531277
16,0.0061287,0.01800659437121249,0.004077017678541415
17,0.0063698,0.018895479835260662,0.004286212160949111
18,0.006610899999999999,0.01706526240674415,0.004498863033494603
19,0.006852,0.013260382854953727,0.0025532821162397757
20,0.007093,0.01419427275194829,0.0038783900450535236
21,0.0073341000000000005,0.016337610648222638,0.0022511843094714253
22,0.0075752,0.012310193317437542,0.004086071221501396
23,0.0078163,0.010877363012936719,0.0037779805849928014
24,0.008057300000000002,0.010241530875530133,0.00263172234091253
25,0.0082984,0.010488474893762978,0.003116148244649079
26,0.0085395,0.009587382186987887,0.0032534418094568515
27,0.0087805,0.009898621664514181,0.003636969231629858
28,0.009021600000000001,0.009025632913828432,0.0031223229386046244
29,0.0092627,0.008264795255541477,0.0017979951090222462
30,0.0095038,0.009133204513002981,0.002843114832125636
31,0.0097448,0.009489093267496992,0.002745363976248938
32,0.009985899999999999,0.008892308667441976,0.0018318661013127077
33,0.010227,0.00763361853341384,0.0018942637437638933
34,0.010468,0.008402257111732711,0.001559020202874947
35,0.010709,0.00671542431273047,0.0026442975737799557
36,0.01095,0.006993634568589223,0.0025942584156499453
37,0.011191,0.008481964748129407,0.001439549287950167
38,0.011432,0.00762884988906304,0.0012846864665276775
39,0.011673000000000001,0.006930051696071282,0.0017227015566811503
40,0.011914,0.007090798363038837,0.0014186075582565086
41,0.012156,0.006671461433694717,0.001973671076753823
42,0.012397,0.007955902878479092,0.0019301281777154848
43,0.012638,0.007916203747912786,0.001999380749735102
44,0.012879,0.007402331576454662,0.0005463306463493601
45,0.01312,0.007290566435384829,0.0028155433711484147
46,0.013361000000000001,0.006208538505806566,0.002290719564555368
47,0.013602000000000001,0.005503660093642743,0.0015981479632586866
48,0.013843000000000001,0.00505942664488552,0.0013203866443583221
49,0.014084000000000001,0.0051906401159752934,0.002204235342880918
50,0.014325,0.0051171230558646275,0.002155170755497696
51,0.014565999999999999,0.004937172573389616,0.001049565427176472
52,0.014806999999999999,0.00552767904509626,0.0012825927515650345
53,0.015047999999999999,0.006236623438729387,0.0017724979496453947
54,0.01529,0.006219028744253094,0.0013576005904155765
55,0.015531,0.005043365376867497,0.0015558861266710793
56,0.015772,0.005035346756741661,0.001193551752007825
57,0.016013,0.004652302560007941,0.001732824317848388
58,0.016253999999999998,0.005119229992405727,0.0009805774268535907
59,0.016495,0.0050537206901643565,0.0016565230883493626
60,0.016736,0.003573285750302322,0.0004566045243583611
61,0.016977000000000003,0.004689517276401671,0.0010358095061958807
62,0.017218,0.004106861230456222,0.001170462623346762
63,0.017459,0.004825481733566566,0.0007460795736189126
64,0.0177,0.004599227413600788,0.0017673419380608308
65,0.017941,0.0053070826811893596,0.0008578219401282785
66,0.018182,0.004765518892861064,0.0013012897893282859
67,0.018423,0.004807564270834509,0.0013393921790521579
68,0.018665,0.004538860479891808,0.0015484016456152239
69,0.018906,0.0038984641189775864,0.0004493202731584864
70,0.019147,0.004045078023422056,0.0018508813413259946
71,0.019388,0.004550802933789769,0.0010983873645895271
72,0.019629,0.00445010927563088,0.0015222045412170932
73,0.01987,0.004478410373145386,0.001249208851343648
74,0.020111,0.004503048473220246,0.0017879648062045373
75,0.020352000000000002,0.004792605806204959,0.0013519905386012872
76,0.020593,0.005389535084692287,0.0015861907720608483
77,0.020834000000000002,0.004591413868328311,0.0012176452115418585
78,0.021075,0.004294968300775939,0.0013676614004048732
79,0.021315999999999998,0.004483529936626129,0.001062905705671024
80,0.021557,0.004373384551362152,0.0016276909322862168
81,0.021797999999999998,0.003471802332163252,0.0011119498184946326
82,0.02204,0.004573830263590339,0.0011619111037068199
83,0.022281,0.005442483950258656,0.0018677461181196516
84,0.022522,0.004394329910750468,0.0009302859250850284
85,0.022763,0.0036969920088144644,0.0008370615162125023
