# Volume Fraction = 0.002
# Energy [keV]  = 17
# Sample Info: 3.96mM c18k1 pH 6.85 5mM NaCl
# Date of Experiment: 20230209
,q,I,error
0,0.0025405000000000002,2.5205679651691937,0.07665118219050907
1,0.0028098000000000003,1.7729682213451927,0.0674497898302085
2,0.0030791,1.2680726680492989,0.03812163121598033
3,0.0033483000000000002,1.1456307702876856,0.04493523483298709
4,0.0036176000000000003,1.1499180505683988,0.028394942953278223
5,0.0038869,1.225689876350271,0.03164775119283223
6,0.0041562,1.2849572725409903,0.024413903190431508
7,0.004425500000000001,1.322003834840826,0.029859435070034693
8,0.0046948,1.2710401586166755,0.02051751699763317
9,0.004964,1.1743370340118897,0.026349761558238146
10,0.0052333,1.0382894911610552,0.019702592266934868
11,0.005502600000000001,0.8944623286274886,0.018898933767104414
12,0.005771899999999999,0.7445884977374695,0.017549411778161297
13,0.0060412,0.6007422766988895,0.015553760697617918
14,0.0063104,0.4753473649409444,0.015213764034142466
15,0.0065797,0.38138527277498224,0.013435958998896163
16,0.006848999999999999,0.3070234367916321,0.01275560543444917
17,0.007118300000000001,0.2574818854930743,0.01115815131646782
18,0.0073876,0.23575068384607348,0.010904668888436973
19,0.0076569,0.2275810869756721,0.010249490832397214
20,0.0079261,0.22617180500220246,0.009845539436308753
21,0.008195399999999999,0.22716684555668304,0.00932476382692061
22,0.0084647,0.22883081032606528,0.009747155168918827
23,0.008734,0.2288476770972662,0.010630961483984151
24,0.009003299999999999,0.22724730300936227,0.008640135290508322
25,0.0092725,0.21670163695847777,0.008181469990731022
26,0.0095418,0.2009315577905837,0.008686356696041921
27,0.0098111,0.18484502604532155,0.007357669221901945
28,0.01008,0.1693491077683258,0.006930588366265762
29,0.01035,0.1553747864940512,0.006829626823131392
30,0.010619,0.13886702685562127,0.006351269724743257
31,0.010888,0.1258555274767018,0.008054337282674887
32,0.011158,0.11480980941209054,0.007698356322481766
33,0.011427,0.10854820343945296,0.006967263505612798
34,0.011696,0.10201474331696049,0.0063505208547058245
