# Volume Fraction = 0.002
# Energy [keV]  = 15
# Sample Info: L-C16K1 added more HCL to lower pH 4
# Date of Experiment: 20190623
,q,I,error
0,0.0025405000000000002,6.284365767076746,0.15757633536577256
1,0.0028098000000000003,3.883593259481473,0.12597293276296634
2,0.0030789999999999997,2.6621443573245034,0.06991192287532615
3,0.0033483000000000002,2.319028384845353,0.06238545903322981
4,0.0036176000000000003,2.3420696338699996,0.051091989669553896
5,0.0038868,2.533143796497758,0.03826613247296842
6,0.004156100000000001,2.7241353368132235,0.03151146428156009
7,0.0044253999999999995,2.7298339571988723,0.0230215493450738
8,0.0046946,2.597308884915731,0.027915239367280124
9,0.004963899999999999,2.226274619234671,0.02473054672470615
10,0.0052332,1.851233934440533,0.029987836342951584
11,0.005502399999999999,1.5240500931322294,0.027975502724023278
12,0.0057717,1.2457026666124684,0.01623269165838279
13,0.0060409999999999995,1.0115981125751525,0.009554351266081007
14,0.006310199999999999,0.8309186768859772,0.01007791298654159
15,0.0065795,0.7019484140565527,0.010952865342341148
16,0.0068488,0.5841940907523165,0.007599560171804169
17,0.0071181,0.4930679128283873,0.007007698257841379
18,0.0073873,0.46008960698293294,0.008537677394374
19,0.0076566,0.4532820979332843,0.0041400350553835565
20,0.0079259,0.4447958811285252,0.007019611604236048
21,0.0081951,0.4368948714876986,0.0057086045184437766
22,0.008464399999999999,0.418593818013466,0.005501347381622913
23,0.0087337,0.3940729097994546,0.004901736847129597
24,0.0090029,0.35559042902596116,0.006765364453281754
25,0.009272200000000001,0.32068648130722327,0.00319042077762384
26,0.009541500000000001,0.2966132542057838,0.0059021980408870784
27,0.009810700000000002,0.27403754613567555,0.004216313426125618
28,0.01008,0.26030318135604286,0.0055127632270199215
29,0.010348999999999999,0.2509932017448503,0.005315358343418143
30,0.010619,0.23411267625984433,0.0060976151368987925
31,0.010888,0.21826558763349047,0.004969582374241316
32,0.011156999999999999,0.20233637116319966,0.004973860249584933
33,0.011426,0.1937599369320402,0.0037392467434536275
34,0.011696,0.1841625936146039,0.004188648850753919
35,0.011965,0.17988445397598207,0.002576560910860164
36,0.012234,0.17207643731235941,0.003468567609113863
37,0.012503,0.16532863524505087,0.004613514861031534
38,0.012773,0.15781126146895436,0.004799913866908369
39,0.013041999999999998,0.151882783445535,0.004607777541944192
40,0.013311000000000002,0.14701962876125896,0.0017926514954473326
41,0.013580000000000002,0.14035850210064907,0.0017352748324217168
42,0.01385,0.14040448994823573,0.004245145220823246
43,0.014119,0.13699709476772323,0.0037073267258962554
44,0.014388,0.1342223118647167,0.0028107876323662695
45,0.014658000000000001,0.1291051106775442,0.002219957073921969
46,0.014927000000000001,0.12750170870643732,0.002648364135796804
47,0.015196000000000001,0.12397217297053874,0.0015683545349851628
48,0.015465000000000001,0.11936703571076983,0.0029476848779505143
49,0.015735,0.1190857109892123,0.003681828225550034
50,0.016004,0.1173554519733047,0.003569797980902716
51,0.016273,0.11504562622577624,0.002491194341622265
52,0.016541999999999998,0.11452720492989318,0.0028525930962108536
53,0.016812,0.11323391106411462,0.0012718915922293043
54,0.017081,0.11324192019168074,0.0013038179192587712
55,0.01735,0.10937084425402743,0.002406646680339954
56,0.017619,0.10912418671745917,0.0026017005783863538
57,0.017889,0.10951989568418334,0.0014882983450253053
58,0.018158,0.10855249855314383,0.0018176399985206499
59,0.018427000000000002,0.10711382612348821,0.003015578660784857
