# Volume Fraction = 0.002
# Energy [keV]  = 15.2
# Sample Info: D+L racemic C16K1 pH 10.7
# Date of Experiment: 20210408
,q,I,error
0,0.0022716,1.6083730076477472,0.06054470958053603
1,0.0025126,1.331011450232768,0.05000734635146351
2,0.0027537,1.092707828723677,0.03164308141087857
3,0.0029948,0.9541762997707226,0.020784592727830776
4,0.0032359000000000003,0.8131016646961073,0.017409754131663877
5,0.0034768999999999998,0.7048359997212101,0.01072791734740632
6,0.003718,0.6164067348903413,0.009908120203497362
7,0.0039591,0.5502621533452491,0.008969718784167526
8,0.004200199999999999,0.4869075186497685,0.0064068169823320205
9,0.0044412,0.4374365521999564,0.00626763383198806
10,0.0046823,0.3933063612241555,0.0042355025425037714
11,0.0049234,0.35990059238044275,0.0036662758414095927
12,0.0051643999999999995,0.32377844728032357,0.004273825256149861
13,0.0054055,0.2975423238299008,0.0035293973424838144
14,0.0056466,0.27201615970474496,0.003362663247477763
15,0.005887699999999999,0.2538936507850045,0.019182263701895297
16,0.0061287,0.2352898606219848,0.014710676715397575
17,0.0063698,0.2115936591050129,0.003408621960450433
18,0.006610899999999999,0.1971412765813976,0.0023300755590668822
19,0.006852,0.18072883148773386,0.002583123528502362
20,0.007093,0.17154793157548046,0.01079439399512231
21,0.0073341000000000005,0.16420397200467418,0.010849381142921706
22,0.0075752,0.1522555898001554,0.012737482056883536
23,0.0078163,0.13954861778224661,0.002208371842282087
24,0.008057300000000002,0.1352380789644286,0.01020038764413685
25,0.0082984,0.129106952871818,0.009539760611678357
26,0.0085395,0.11658096495698358,0.0010041260049458523
27,0.0087805,0.11424661845881824,0.010817218820183725
28,0.009021600000000001,0.1088074475010488,0.010192116214475107
29,0.0092627,0.10067933585331271,0.008908044721324693
30,0.0095038,0.09695518664461866,0.008505303495429063
31,0.0097448,0.09376890124568282,0.007031299680377778
32,0.009985899999999999,0.08577848575328789,0.006044848438251359
33,0.010227,0.08170718407345598,0.006851460249820224
34,0.010468,0.07893150163599692,0.006200110970424372
35,0.010709,0.07533616426228314,0.005943146733567901
36,0.01095,0.07278839892195847,0.005045614944877587
37,0.011191,0.06874508071766088,0.004927768136184836
38,0.011432,0.06612564428766853,0.0053059751692817285
39,0.011673000000000001,0.06216039894744809,0.003743338037951549
40,0.011914,0.06020611772868154,0.005831874766215571
41,0.012156,0.05761780097060372,0.006481422500666393
42,0.012397,0.05341200786311972,0.005565115940731271
43,0.012638,0.052366592759508945,0.0038416436695055535
44,0.012879,0.05065352962898151,0.003819378716371798
45,0.01312,0.048729873882919404,0.0036621255841656295
46,0.013361000000000001,0.04664697367838076,0.003626455910011515
47,0.013602000000000001,0.045577755509074634,0.0043937267685531635
48,0.013843000000000001,0.04442511473794938,0.004118275035057107
49,0.014084000000000001,0.04216762705565205,0.0032914943097077363
50,0.014325,0.04028854411268375,0.0038545600974624118
51,0.014565999999999999,0.037428651518090536,0.0005481766521851448
52,0.014806999999999999,0.03700041643799709,0.003933128353440136
53,0.015047999999999999,0.03663905972229384,0.003413547412876312
54,0.01529,0.03563004598064729,0.003078059943523876
55,0.015531,0.03264803483246609,0.0018556658075304202
56,0.015772,0.03233953737637921,0.002397294407151489
57,0.016013,0.03064493056084847,0.003274836058445997
58,0.016253999999999998,0.03049661427158432,0.002450768077105582
59,0.016495,0.028831203557395452,0.002630356996885024
60,0.016736,0.028987927292661794,0.0021009113476420974
61,0.016977000000000003,0.02763167923488964,0.002851944111358398
62,0.017218,0.025330638981266362,0.0004933244576116087
63,0.017459,0.02628040358016441,0.002393626133958492
64,0.0177,0.025094004468374228,0.0023026252827259815
65,0.017941,0.02411028808219438,0.0025031964986318043
66,0.018182,0.023462583775622044,0.002499765589320926
67,0.018423,0.02234698695060546,0.002890684829667734
68,0.018665,0.020878780895213053,0.0027360863495588168
69,0.018906,0.021150771703169702,0.0024347321409910147
70,0.019147,0.02095187964936137,0.0016786404086799466
71,0.019388,0.021470436348832948,0.002088874990847093
72,0.019629,0.020442054703455614,0.0019792090966131424
73,0.01987,0.019260037555810385,0.0009527574813952083
74,0.020111,0.018263750411056535,0.0011282614342514941
75,0.020352000000000002,0.01774631154855026,0.0017416744209398686
76,0.020593,0.016652496954835307,0.0004632401726219275
77,0.020834000000000002,0.017246148436165083,0.002886505960466738
78,0.021075,0.017158985231080077,0.0017834234015522263
79,0.021315999999999998,0.01641114831857781,0.0014617792881886627
80,0.021557,0.01552031791426718,0.001424620428089678
81,0.021797999999999998,0.015109493968478629,0.0018285177831296883
82,0.02204,0.013879435036282257,0.0012025991204682913
83,0.022281,0.014794470818355313,0.0017180594240767176
84,0.022522,0.015704929169856264,0.0004132133425356031
85,0.022763,0.013897075803100605,0.0013621503852446935
86,0.023004,0.013689592443659951,0.001126939015270347
87,0.023245,0.01416473650767445,0.0014032660192167027
88,0.023486,0.012274008362849871,0.0009358860965600389
89,0.023727,0.013552802927095283,0.0007462522172479267
90,0.023968,0.013207416196849153,0.0013663548709493482
91,0.024209,0.011605738177475648,0.0014185308808993976
92,0.02445,0.011071502885737678,0.0009149294251198691
93,0.024691,0.011098881897490268,0.0012858708514663106
94,0.024932,0.010648176997164291,0.00038688478286655684
95,0.025174000000000002,0.010551530982023423,0.0012145412517059245
96,0.025415,0.01036014724572123,0.0013999829762417469
97,0.025656,0.009930135955860354,0.0013510321395238183
98,0.025897000000000003,0.009268842735652505,0.0003875742364311171
99,0.026137999999999998,0.010114940402034029,0.0013543313128126678
100,0.026379000000000003,0.009491962641168434,0.0014420120269176947
101,0.026619999999999998,0.00872297444626394,0.0010311822273899075
102,0.026861000000000003,0.008179853582451704,0.0003612615689948537
103,0.027101999999999998,0.007612143178654356,0.0003607904997967528
104,0.027343,0.007684658321428359,0.0008740775648588164
105,0.027583999999999997,0.008438296811763172,0.0009132037006129949
106,0.027825,0.008652899376529695,0.0011947209885002667
107,0.028066000000000004,0.008436631435528003,0.0014048758052333167
108,0.028307,0.007535298131633803,0.0008375556549473005
109,0.028549,0.008386148383119794,0.0015073466413716775
110,0.028789999999999996,0.00818294855763371,0.0008072090103649666
111,0.029031,0.006600819456817919,0.000893021594079635
112,0.029272000000000003,0.0069280224611089495,0.00090105163354112
113,0.029513,0.007004762790924113,0.0008310152223413598
114,0.029754000000000003,0.006978160552682408,0.002012425370074418
115,0.029994999999999997,0.006718934177500891,0.0016708597532127845
116,0.030236000000000002,0.006318493109049351,0.0006171835571593283
117,0.030476999999999997,0.005390503913925289,0.0013706001693976012
118,0.030718000000000002,0.005589267581765668,0.0013429118650390875
119,0.030958999999999997,0.005043596323446006,0.0006800210256145607
120,0.0312,0.005709548250253049,0.000959151489363083
121,0.031441000000000004,0.006201679828929495,0.0010566052345974443
122,0.031682,0.005747851135565191,0.001460734749209144
123,0.031924,0.005704402627139929,0.001438253744614906
124,0.032165,0.005130338412314857,0.001364963132677233
125,0.032406,0.004527236210309187,0.0008688556889027525
126,0.032647,0.005208340383896523,0.0006619307960456579
127,0.032888,0.005063642741185503,0.0013359852278556062
128,0.033129,0.004633238754692337,0.0011492760000313851
129,0.03337,0.005213825363582138,0.0009797619880911731
130,0.033611,0.00548224420820598,0.0003315752812839164
131,0.033852,0.004952007685623337,0.0010734708185043214
132,0.034093,0.004793888346808259,0.001238890320068009
133,0.034333999999999996,0.004331815812073206,0.0007055957613519037
134,0.034575,0.0037747327111028826,0.0008460783001913736
135,0.034816,0.004465408253469382,0.0015987840309321952
136,0.035057,0.0037145684805123943,0.0013480362965762435
137,0.035299000000000004,0.0041171160972777576,0.0003049242610346133
138,0.035539999999999995,0.004537954489942238,0.0009303106089614576
139,0.035781,0.004833535174043202,0.0011630165581998568
140,0.036022000000000005,0.0033184095520618685,0.00029202282505655527
141,0.036263,0.0037217967840405815,0.0007959649206008007
142,0.036504,0.003955360673266004,0.00032547784616378283
143,0.036745,0.0036596165552218126,0.000483689155237581
144,0.036986,0.0039089619901410706,0.0008515517391992228
145,0.037226999999999996,0.0032889373910184815,0.0009399324813738569
146,0.037468,0.003376298651301535,0.0013162993426964
147,0.037709,0.0036764481177728975,0.0008920536502611602
148,0.03795,0.0032308978016900884,0.0008861385484274218
149,0.038191,0.0032951510385930546,0.000793853437729892
150,0.038432999999999995,0.0029640994707551068,0.0013166156469467997
151,0.038674,0.003354094393446738,0.001002624090138054
152,0.038915,0.0025578557718937958,0.0009315630513917613
153,0.039156,0.0024556000893435335,0.0003005527669964978
154,0.039397,0.0021476951773129857,0.0011336248576612057
155,0.039638,0.0027149247240272037,0.00028136347719361104
156,0.039879000000000005,0.0022217904944666243,0.0007232446723328993
157,0.040119999999999996,0.0021284577078084597,0.0007683455627408583
158,0.040361,0.002518805642127881,0.0011423864952217015
159,0.040602,0.002091783244738057,0.0008607504723308478
160,0.040843,0.002554353762271446,0.0005802085527220078
